username,domain,name,slug,is_primary
aendra,hackers.town,Journalism & Comment,news_comment_data,false
aendra,hackers.town,Performing Arts,performing_arts,false
aendra,hackers.town,Pets,pets,false
aendra,hackers.town,Philosophy,philosophy,false
aendra,hackers.town,Photography,photography,false
aendra,hackers.town,Physics,physics,false
aendra,hackers.town,Politics,politics,false
aendra,hackers.town,Poverty & Inequality,poverty_inequality,false
aendra,hackers.town,Programming,programming,false
aendra,hackers.town,Puzzles,puzzles,false
aendra,hackers.town,Science,science,false
aendra,hackers.town,Social Media,social_media,false
aendra,hackers.town,Social Sciences,social_sciences,false
aendra,hackers.town,Space,space,false
aendra,hackers.town,Technology,technology,false
aendra,hackers.town,Travel,travel,false
aendra,hackers.town,TV & Radio,tv_radio,false
aendra,hackers.town,Visual Arts,visual_arts,false
aendra,hackers.town,Women’s Voices,women_voices,false
aendra,hackers.town,Breaking News,breaking_news,true
ballancier,mastodon.social,Healthcare,healthcare,false
ballancier,mastodon.social,Law & Justice,law_justice,false
Blacktiger,newsmast.social,Food & Drink,food_drink,false
ballancier,mastodon.social,Physics,physics,false
moonmehta,mastodon.social,Books & Literature,books_literature,false
moonmehta,mastodon.social,Physics,physics,false
DarkAlomox,newsmast.social,Books & Literature,books_literature,false
DarkAlomox,newsmast.social,Gaming,gaming,false
DarkAlomox,newsmast.social,Movies,movies,false
DarkAlomox,newsmast.social,Music,music,false
DarkAlomox,newsmast.social,Architecture & Design,architecture_design,true
moonmehta,mastodon.social,Science,science,false
moonmehta,mastodon.social,Technology,technology,false
moonmehta,mastodon.social,Space,space,true
jramompichel2023,mastodon.social,History,history,true
Alomox,newsmast.social,Books & Literature,books_literature,false
Alomox,newsmast.social,Gaming,gaming,false
Alomox,newsmast.social,Movies,movies,false
Alomox,newsmast.social,Music,music,false
Alomox,newsmast.social,Architecture & Design,architecture_design,true
jramompichel2023,mastodon.social,Climate change,climate_change,false
jramompichel2023,mastodon.social,Humanities,humanities,false
jramompichel2023,mastodon.social,Social Sciences,social_sciences,false
jramompichel2023,mastodon.social,Music,music,false
jramompichel2023,mastodon.social,Photography,photography,false
jramompichel2023,mastodon.social,Nature & Wildlife,nature_wildlife,false
jramompichel2023,mastodon.social,Mental Health & Wellbeing,mental_health_wellbeing,false
jramompichel2023,mastodon.social,Humour,humour,false
jramompichel2023,mastodon.social,Food & Drink,food_drink,false
mauriciobc,ursal.zone,Books & Literature,books_literature,false
PetRock,mastodon.art,Breaking News,breaking_news,false
PetRock,mastodon.art,Social Media,social_media,false
PetRock,mastodon.art,Ukraine Invasion,ukraine_invasion,false
PetRock,mastodon.art,Weather,weather,false
PetRock,mastodon.art,Journalism & Comment,news_comment_data,true
jvanvinkenroye,higher-edu.social,AI,ai,false
jvanvinkenroye,higher-edu.social,Books & Literature,books_literature,false
jvanvinkenroye,higher-edu.social,Engineering,engineering,false
jvanvinkenroye,higher-edu.social,Gaming,gaming,false
jvanvinkenroye,higher-edu.social,Government & Policy,government_policy,false
jvanvinkenroye,higher-edu.social,Humanities,humanities,false
jvanvinkenroye,higher-edu.social,Movies,movies,false
jvanvinkenroye,higher-edu.social,Poverty & Inequality,poverty_inequality,false
jvanvinkenroye,higher-edu.social,Programming,programming,false
jvanvinkenroye,higher-edu.social,Social Sciences,social_sciences,false
jvanvinkenroye,higher-edu.social,Technology,technology,false
jvanvinkenroye,higher-edu.social,Academia & Research,academia_research,true
heimoshuiyu,newsmast.social,Journalism & Comment,news_comment_data,false
heimoshuiyu,newsmast.social,Social Media,social_media,false
heimoshuiyu,newsmast.social,Ukraine Invasion,ukraine_invasion,false
heimoshuiyu,newsmast.social,Weather,weather,false
heimoshuiyu,newsmast.social,Breaking News,breaking_news,true
FreddieJ,newsmast.social,Technology,technology,false
FreddieJ,newsmast.social,Programming,programming,false
FreddieJ,newsmast.social,Engineering,engineering,false
nifta,icosahedron.website,Architecture & Design,architecture_design,false
nifta,icosahedron.website,Books & Literature,books_literature,false
nifta,icosahedron.website,Breaking News,breaking_news,false
nifta,icosahedron.website,History,history,false
nifta,icosahedron.website,Humanities,humanities,false
nifta,icosahedron.website,Music,music,false
nifta,icosahedron.website,Philosophy,philosophy,false
nifta,icosahedron.website,Photography,photography,false
nifta,icosahedron.website,TV & Radio,tv_radio,false
nifta,icosahedron.website,Visual Arts,visual_arts,false
nifta,icosahedron.website,Weather,weather,false
nifta,icosahedron.website,Movies,movies,true
raulmagdalena,mastodont.cat,Architecture & Design,architecture_design,false
raulmagdalena,mastodont.cat,Books & Literature,books_literature,false
raulmagdalena,mastodont.cat,History,history,false
raulmagdalena,mastodont.cat,Philosophy,philosophy,false
raulmagdalena,mastodont.cat,Photography,photography,false
raulmagdalena,mastodont.cat,Programming,programming,false
raulmagdalena,mastodont.cat,Science,science,false
raulmagdalena,mastodont.cat,Social Sciences,social_sciences,false
raulmagdalena,mastodont.cat,Humanities,humanities,true
ballancier,mastodon.social,Politics,politics,false
greenskyvai,social.politicaconciencia.org,Breaking News,breaking_news,false
greenskyvai,social.politicaconciencia.org,History,history,false
greenskyvai,social.politicaconciencia.org,Humanities,humanities,false
greenskyvai,social.politicaconciencia.org,Music,music,false
pboehler,mastodon.social,AI,ai,false
pboehler,mastodon.social,Breaking News,breaking_news,false
pboehler,mastodon.social,Democracy & Human Rights,democracy_human_rights,false
pboehler,mastodon.social,Technology,technology,false
pboehler,mastodon.social,Journalism & Comment,news_comment_data,true
greenskyvai,social.politicaconciencia.org,Journalism & Comment,news_comment_data,false
greenskyvai,social.politicaconciencia.org,Photography,photography,false
greenskyvai,social.politicaconciencia.org,Visual Arts,visual_arts,false
greenskyvai,social.politicaconciencia.org,Weather,weather,false
greenskyvai,social.politicaconciencia.org,Philosophy,philosophy,true
ballancier,mastodon.social,Space,space,false
ballancier,mastodon.social,Technology,technology,false
tyom,mastodon.zaclys.com,Biology,biology,false
tyom,mastodon.zaclys.com,Books & Literature,books_literature,false
tyom,mastodon.zaclys.com,Humanities,humanities,false
tyom,mastodon.zaclys.com,Visual Arts,visual_arts,false
tyom,mastodon.zaclys.com,Music,music,true
ballancier,mastodon.social,Science,science,true
ahmed90,newsmast.social,AI,ai,false
ahmed90,newsmast.social,Business,business,false
johannesalbretch,mastodon.social,History,history,false
johannesalbretch,mastodon.social,Humanities,humanities,false
johannesalbretch,mastodon.social,Humour,humour,false
johannesalbretch,mastodon.social,Mental Health & Wellbeing,mental_health_wellbeing,false
johannesalbretch,mastodon.social,Music,music,false
johannesalbretch,mastodon.social,Journalism & Comment,news_comment_data,false
johannesalbretch,mastodon.social,Philosophy,philosophy,false
johannesalbretch,mastodon.social,Photography,photography,false
johannesalbretch,mastodon.social,Science,science,false
johannesalbretch,mastodon.social,Social Media,social_media,false
johannesalbretch,mastodon.social,Social Sciences,social_sciences,false
johannesalbretch,mastodon.social,Space,space,false
johannesalbretch,mastodon.social,Technology,technology,false
johannesalbretch,mastodon.social,Visual Arts,visual_arts,false
johannesalbretch,mastodon.social,Weather,weather,false
johannesalbretch,mastodon.social,Movies,movies,true
ahmed90,newsmast.social,Engineering,engineering,false
ahmed90,newsmast.social,Government & Policy,government_policy,false
ahmed90,newsmast.social,Healthcare,healthcare,false
ahmed90,newsmast.social,Markets & Finance,markets_finance,false
ahmed90,newsmast.social,Programming,programming,false
ahmed90,newsmast.social,Technology,technology,true
mathewi,journa.host,Academia & Research,academia_research,false
mathewi,journa.host,Activism & Civil Rights,activism_civil_rights,false
mathewi,journa.host,AI,ai,false
mathewi,journa.host,Architecture & Design,architecture_design,false
mathewi,journa.host,Black Voices,black_voices,false
mathewi,journa.host,Books & Literature,books_literature,false
RuticaCL_74,mastodon.cr,Books & Literature,books_literature,false
RuticaCL_74,mastodon.cr,Creative Arts,creative_arts,false
RuticaCL_74,mastodon.cr,Food & Drink,food_drink,false
RuticaCL_74,mastodon.cr,Nature & Wildlife,nature_wildlife,false
RuticaCL_74,mastodon.cr,Pets,pets,false
RuticaCL_74,mastodon.cr,Photography,photography,false
RuticaCL_74,mastodon.cr,AI,ai,true
P_FrankCojedor,mastodon.la,Movies,movies,false
P_FrankCojedor,mastodon.la,TV & Radio,tv_radio,false
P_FrankCojedor,mastodon.la,Visual Arts,visual_arts,false
P_FrankCojedor,mastodon.la,Weather,weather,false
P_FrankCojedor,mastodon.la,Space,space,true
emsquared,mastodon.social,Mental Health & Wellbeing,mental_health_wellbeing,false
Nyein,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
Nyein,newsmast.social,Poverty & Inequality,poverty_inequality,false
RuthCL,mast.lat,AI,ai,false
RuthCL,mast.lat,Biology,biology,false
RuthCL,mast.lat,Space,space,false
RuthCL,mast.lat,Technology,technology,false
RuthCL,mast.lat,Science,science,true
templarknight,ieji.de,AI,ai,false
templarknight,ieji.de,Food & Drink,food_drink,false
templarknight,ieji.de,Technology,technology,false
templarknight,ieji.de,Travel,travel,false
templarknight,ieji.de,Breaking News,breaking_news,true
Lioh,social.anoxinon.de,Architecture & Design,architecture_design,true
GlennMarlowe,sfba.social,Activism & Civil Rights,activism_civil_rights,false
GlennMarlowe,sfba.social,AI,ai,false
GlennMarlowe,sfba.social,Architecture & Design,architecture_design,false
GlennMarlowe,sfba.social,Biodiversity & Rewilding,biodiversity_rewilding,false
GlennMarlowe,sfba.social,Black Voices,black_voices,false
GlennMarlowe,sfba.social,Breaking News,breaking_news,false
GlennMarlowe,sfba.social,Climate change,climate_change,false
GlennMarlowe,sfba.social,Democracy & Human Rights,democracy_human_rights,false
GlennMarlowe,sfba.social,Disabled Voices,disabled_voices,false
GlennMarlowe,sfba.social,Environment,environment,false
GlennMarlowe,sfba.social,Government & Policy,government_policy,false
GlennMarlowe,sfba.social,History,history,false
GlennMarlowe,sfba.social,Humanities,humanities,false
GlennMarlowe,sfba.social,Immigrants Rights,immigrants_rights,false
GlennMarlowe,sfba.social,Indigenous Peoples,indigenous_peoples,false
GlennMarlowe,sfba.social,LGBTQ+,lgbtq,false
emsquared,mastodon.social,Creative Arts,creative_arts,false
GlennMarlowe,sfba.social,Movies,movies,false
GlennMarlowe,sfba.social,Music,music,false
GlennMarlowe,sfba.social,Journalism & Comment,news_comment_data,false
GlennMarlowe,sfba.social,Performing Arts,performing_arts,false
GlennMarlowe,sfba.social,Science,science,false
GlennMarlowe,sfba.social,Social Media,social_media,false
GlennMarlowe,sfba.social,Space,space,false
GlennMarlowe,sfba.social,Technology,technology,false
GlennMarlowe,sfba.social,TV & Radio,tv_radio,false
GlennMarlowe,sfba.social,US Politics,us_politics,false
GlennMarlowe,sfba.social,Visual Arts,visual_arts,false
GlennMarlowe,sfba.social,Women’s Voices,women_voices,false
GlennMarlowe,sfba.social,Photography,photography,true
egc25,newsmast.social,Academia & Research,academia_research,false
egc25,newsmast.social,Activism & Civil Rights,activism_civil_rights,false
fedired,fedired.com,Black Voices,black_voices,false
fedired,fedired.com,Disabled Voices,disabled_voices,false
fedired,fedired.com,Engineering,engineering,false
fedired,fedired.com,Technology,technology,false
fedired,fedired.com,AI,ai,true
TechNieuws,newsmast.social,Business,business,false
TechNieuws,newsmast.social,Journalism & Comment,news_comment_data,false
TechNieuws,newsmast.social,Programming,programming,false
TechNieuws,newsmast.social,Social Media,social_media,false
TechNieuws,newsmast.social,Technology,technology,false
TechNieuws,newsmast.social,Breaking News,breaking_news,true
tkruck6,newsmast.social,AI,ai,false
nesieslonk,mastodon.social,Politics,politics,false
nesieslonk,mastodon.social,Programming,programming,false
nesieslonk,mastodon.social,Science,science,false
nesieslonk,mastodon.social,Social Media,social_media,false
nesieslonk,mastodon.social,Social Sciences,social_sciences,false
nesieslonk,mastodon.social,Space,space,false
nesieslonk,mastodon.social,Technology,technology,false
nesieslonk,mastodon.social,Ukraine Invasion,ukraine_invasion,false
nesieslonk,mastodon.social,US Politics,us_politics,false
nesieslonk,mastodon.social,Weather,weather,false
nesieslonk,mastodon.social,Workers Rights,workers_rights,false
5poox,mastodon.nu,Breaking News,breaking_news,false
5poox,mastodon.nu,Government & Policy,government_policy,false
5poox,mastodon.nu,Politics,politics,false
5poox,mastodon.nu,Ukraine Invasion,ukraine_invasion,false
5poox,mastodon.nu,Poverty & Inequality,poverty_inequality,true
tkruck6,newsmast.social,Biology,biology,false
tkruck6,newsmast.social,Breaking News,breaking_news,false
tkruck6,newsmast.social,Chemistry,chemistry,false
Clarke617,newsmast.social,Academia & Research,academia_research,false
Clarke617,newsmast.social,Creative Arts,creative_arts,false
Clarke617,newsmast.social,Democracy & Human Rights,democracy_human_rights,false
Clarke617,newsmast.social,Food & Drink,food_drink,false
Clarke617,newsmast.social,Government & Policy,government_policy,false
Clarke617,newsmast.social,Healthcare,healthcare,false
Clarke617,newsmast.social,Humour,humour,false
Clarke617,newsmast.social,"Hunger, Disease & Water",hunger_disease_water,false
Clarke617,newsmast.social,Law & Justice,law_justice,false
Clarke617,newsmast.social,Mental Health & Wellbeing,mental_health_wellbeing,false
Clarke617,newsmast.social,Nature & Wildlife,nature_wildlife,false
Clarke617,newsmast.social,Journalism & Comment,news_comment_data,false
Clarke617,newsmast.social,Pets,pets,false
Clarke617,newsmast.social,Politics,politics,false
Clarke617,newsmast.social,Poverty & Inequality,poverty_inequality,false
Clarke617,newsmast.social,Puzzles,puzzles,false
Clarke617,newsmast.social,Social Media,social_media,false
